Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.solr.client.api.model.SolrJerseyResponse.ResponseHeader;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.solr.client.api.util.ApiMetadata;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.util.SolrVersion;;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;5;2
org.apache.solr.util.TestSolrVersion;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2
org.apache.solr.SolrTestCase;;0;0;0;0;1;1;1;0;0;0;0;2;3;2;0;2;1;13;8
org.apache.solr.bench.BaseBenchState;;0;0;0;0;0;1;1;0;0;0;0;1;3;1;0;0;0;7;5
org.apache.solr.bench.generators.SolrGen;;0;0;0;1;0;1;1;0;0;0;1;5;9;2;0;0;0;20;7
org.apache.solr.bench.CircularIterator;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.solr.bench.Docs;;0;0;1;0;0;1;1;0;0;0;0;2;4;1;0;0;0;10;6
org.apache.solr.common.SolrDocument;;0;0;0;1;1;0;0;0;0;0;0;6;20;11;0;0;0;39;5
org.apache.solr.common.SolrInputDocument;;0;0;0;1;1;0;0;0;0;0;0;3;21;15;0;0;0;41;5
org.apache.solr.common.util.CollectionUtil;;0;1;0;0;0;1;0;0;0;0;0;0;5;3;0;0;1;11;5
org.apache.solr.common.util.SolrNamedThreadFactory;;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;5;4
org.quicktheories.impl.BenchmarkRandomSource;;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;3;2
org.apache.solr.bench.SplittableRandomGenerator;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.solr.bench.generators.ArraysDSL;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.ArraysDSL.ArrayGeneratorBuilder;;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;3;2
org.apache.solr.bench.SolrGenerate;;0;0;0;1;0;1;0;0;0;0;0;2;2;1;0;0;0;7;5
org.apache.solr.bench.generators.Lists;;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;3;2
org.apache.solr.bench.generators.SourceDSL;;0;0;0;0;0;1;0;0;0;0;0;0;3;3;0;0;0;7;3
org.apache.solr.bench.generators.BooleansDSL;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.DatesDSL;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.DatesDSL.Dates;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.solr.bench.generators.Doubles;;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1
org.apache.solr.bench.generators.DoublesDSL;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.DoublesDSL.DoubleDomainBuilder;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.Floats;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.solr.bench.generators.FloatsDSL;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.FloatsDSL.FloatDomainBuilder;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.IntegersDSL;;0;0;0;0;0;1;0;0;0;0;0;1;5;0;0;0;0;7;3
org.apache.solr.bench.generators.IntegersDSL.IncrementingIntegerSolrGen;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.solr.bench.generators.IntegersDSL.IntegerDomainBuilder;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.solr.bench.generators.IntegersDSL.IntegerMaxCardinalitySolrGen;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.quicktheories.impl.SplittableRandomSource;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.solr.bench.generators.LazyGen;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.solr.bench.generators.ListsDSL;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.ListsDSL.ListGeneratorBuilder;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.solr.bench.generators.ListsDSL.TypedListGeneratorBuilder;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.solr.bench.generators.LongsDSL;;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;3;2
org.apache.solr.bench.generators.LongsDSL.LongDomainBuilder;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.Maps;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.solr.bench.generators.MapsDSL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.solr.bench.generators.MapsDSL.MapGeneratorBuilder;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.solr.bench.generators.NamedListGen;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
