Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.kafka.common.security.token.delegation.DelegationToken;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.kafka.clients.admin.CreateTopicsResult.TopicMetadataAndConfig;;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.common.errors.ApiException;;0;0;0;0;1;1;0;0;0;0;0;0;4;3;0;0;0;9;4
org.apache.kafka.clients.admin.DeleteAclsResult.FilterResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DeleteAclsResult.FilterResults;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DeletedRecords;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.FeatureMetadata;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;4;3
org.apache.kafka.common.requests.DescribeLogDirsResponse;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.kafka.clients.admin.LogDirDescription;;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;4;4
org.apache.kafka.common.requests.DescribeLogDirsResponse.ReplicaInfo;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.kafka.common.requests.DescribeLogDirsResponse.LogDirInfo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.kafka.clients.admin.QuorumInfo;;0;0;0;1;0;1;0;0;0;0;0;3;4;0;0;0;0;9;4
org.apache.kafka.clients.admin.DescribeProducersResult.PartitionProducerState;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.ProducerState;;0;0;0;0;0;1;0;0;0;0;0;3;4;0;0;0;0;8;3
org.apache.kafka.clients.admin.DescribeReplicaLogDirsResult.ReplicaLogDirInfo;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;4;3
org.apache.kafka.clients.admin.TopicDescription;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;4;3
org.apache.kafka.clients.admin.internals.CoordinatorKey;;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0;5;3
org.apache.kafka.clients.admin.TransactionDescription;;0;0;0;0;0;1;0;0;0;0;0;3;4;0;0;0;0;8;3
org.apache.kafka.common.errors.ResourceNotFoundException;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.UserScramCredentialsDescription;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.clients.admin.ScramCredentialInfo;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.clients.admin.FinalizedVersionRange;;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;3;2
org.apache.kafka.clients.admin.SupportedVersionRange;;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;3;2
org.apache.kafka.common.utils.ProducerIdAndEpoch;;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;3;3
org.apache.kafka.clients.admin.ForwardingAdmin;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.internals.AbortTransactionHandler;;0;0;0;1;1;1;0;0;0;0;0;3;3;0;0;0;0;9;5
org.apache.kafka.common.errors.InvalidProducerEpochException;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.common.errors.TransactionCoordinatorFencedException;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.common.requests.AbstractResponse;;0;0;1;1;0;1;1;0;0;0;1;2;5;4;0;0;0;16;8
org.apache.kafka.common.requests.WriteTxnMarkersRequest;;0;0;0;1;0;1;0;0;1;0;0;2;0;0;0;0;0;5;4
org.apache.kafka.common.requests.WriteTxnMarkersResponse;;0;0;0;0;0;1;0;0;1;0;0;3;1;0;0;0;0;6;4
org.apache.kafka.common.utils.LogContext;;0;0;0;1;0;1;0;0;0;0;0;0;3;2;0;0;0;7;4
org.apache.kafka.clients.admin.internals.AdminApiHandler.Batched;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.internals.PartitionLeaderStrategy;;0;0;0;1;0;1;0;0;0;0;0;5;2;0;0;0;0;9;4
org.apache.kafka.common.requests.WriteTxnMarkersRequest.Builder;;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;4;4
org.apache.kafka.clients.admin.internals.AdminApiHandler.ApiResult;;0;0;0;0;0;1;1;0;0;0;0;1;3;1;0;0;0;7;5
org.apache.kafka.clients.admin.internals.AdminApiFuture.SimpleAdminApiFuture;;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;5;5
org.apache.kafka.clients.admin.internals.AdminApiDriver;;0;0;0;1;0;0;1;0;0;0;1;6;7;1;0;0;0;17;6
org.apache.kafka.clients.admin.internals.AdminApiDriver.BiMultimap;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;2
org.apache.kafka.clients.admin.internals.AdminApiDriver.FulfillmentScope;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.internals.AdminApiDriver.RequestSpec;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;2
org.apache.kafka.clients.admin.internals.AdminApiDriver.RequestState;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.common.errors.DisconnectException;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.common.errors.UnsupportedVersionException;;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;3
org.apache.kafka.common.requests.AbstractRequest;;0;0;1;1;0;1;0;0;0;0;1;2;8;4;0;0;0;18;7
org.apache.kafka.common.requests.FindCoordinatorRequest.NoBatchedFindCoordinatorsException;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.common.requests.OffsetFetchRequest.NoBatchedOffsetFetchRequestException;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.common.utils.ExponentialBackoff;;0;0;0;0;0;1;0;0;0;0;0;2;2;2;0;0;0;7;4
